Observer,Date,Avistaje.ID,Taxon,Group,point,mean_ltime,mean_x_proj,mean_y_proj,mean_latitude,mean_longitude,mean_alt,speed_m_per_min,distance
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 18:00,2014-07-18T18:00:14Z,372515.5015,9930490.713,-0.628745521,-76.14566268,246.5953063,0.441857927,6.627868905
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 18:15,2014-07-18T18:15:14Z,372517.9074,9930489.025,-0.628760797,-76.14564106,249.058731,0.196418332,2.946274977
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 18:30,2014-07-18T18:30:14Z,372515.1991,9930487.27,-0.62877666,-76.1456654,250.0200956,0.215593069,3.233896041
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 18:45,2014-07-18T18:45:14Z,372504.9141,9930489.662,-0.628755003,-76.14575781,250.7410126,0.704347796,10.56521693
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 19:00,2014-07-18T19:00:14Z,372519.1998,9930492.246,-0.628731659,-76.14562945,255.1871183,0.968230083,14.52345124
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 19:15,2014-07-18T19:15:14Z,372527.5677,9930490.214,-0.628750058,-76.14555426,255.5475921,0.574408287,8.616124305
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 19:30,2014-07-18T19:30:14Z,372532.0264,9930480.514,-0.628837806,-76.14551421,250.7410126,0.715801939,10.73702908
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 19:45,2014-07-18T19:45:14Z,372536.6276,9930496.37,-0.628694391,-76.14547284,249.5995025,1.107722892,16.61584338
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 20:00,2014-07-18T20:00:14Z,372527.7827,9930493.792,-0.628717693,-76.14555232,242.149292,0.614646692,9.219700377
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 20:15,2014-07-18T20:15:14Z,372525.5183,9930493.286,-0.628722261,-76.14557267,235.6002196,0.154750738,2.321261065
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 20:30,2014-07-18T20:30:14Z,372523.3913,9930488.565,-0.628764967,-76.14559179,233.5574799,0.347247819,5.20871729
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 20:45,2014-07-18T20:45:14Z,372522.5112,9930487.598,-0.628773705,-76.1455997,229.5919799,0.087472375,1.312085619
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 21:00,2014-07-18T21:00:14Z,372521.7956,9930491.392,-0.628739392,-76.14560612,230.5533144,0.259072771,3.886091566
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 21:15,2014-07-18T21:15:14Z,372519.8566,9930491.002,-0.628742912,-76.14562355,228.5105283,0.131912303,1.978684542
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 21:30,2014-07-18T21:30:14Z,372528.741,9930488.836,-0.628762526,-76.14554372,228.029816,0.610006066,9.150090996
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 21:45,2014-07-18T21:45:14Z,372523.1946,9930487.058,-0.628778598,-76.14559356,227.7294315,0.388619297,5.829289458
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 22:00,2014-07-18T22:00:14Z,372522.2052,9930495.4,-0.62870314,-76.14560243,230.1327364,0.563855296,8.457829447
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 22:15,2014-07-18T22:15:14Z,372520.4415,9930498.06,-0.628679073,-76.14561828,229.3516691,0.213824013,3.207360196
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 22:30,2014-07-18T22:30:14Z,372463.1279,9930421.509,-0.629371398,-76.14613342,231.274277,6.404075666,96.06113499
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 22:45,2014-07-18T22:45:14Z,372459.8678,9930420.905,-0.629376856,-76.14616271,229.8322601,0.221134567,3.317018506
Robyn Reeder,2014-07-18T05:00:00Z,AV25665,Lagothrix,Lagothrix D,7/18/2014 23:00,2014-07-18T23:00:14Z,372453.4516,9930418.778,-0.629396082,-76.14622037,228.270172,0.451027452,6.765411775
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 13:00,2014-07-19T12:59:49Z,372045.126,9930264.35,-0.630792141,-76.14988967,229.7121429,NA,0
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 13:15,2014-07-19T13:14:49Z,372066.0958,9930265.036,-0.63078598,-76.14970125,228.5706176,1.399021003,20.98531505
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 13:30,2014-07-19T13:29:49Z,372066.6817,9930252.149,-0.63090255,-76.14969601,223.7639773,0.865973937,12.98960906
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 13:45,2014-07-19T13:44:49Z,372072.8882,9930264.553,-0.63079036,-76.14964022,222.5623168,0.929857199,13.94785799
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 14:00,2014-07-19T13:59:49Z,372073.8237,9930267.628,-0.630762553,-76.1496318,222.9228515,0.215603536,3.234053043
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 14:15,2014-07-19T14:14:49Z,372072.2884,9930266.596,-0.630771877,-76.1496456,222.5022276,0.123582688,1.853740325
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 14:30,2014-07-19T14:29:49Z,372064.9738,9930256.152,-0.630866341,-76.14971135,222.682495,0.854108902,12.81163353
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 14:45,2014-07-19T14:44:49Z,372065.5155,9930263.154,-0.630803006,-76.14970647,223.1631623,0.471421692,7.071325383
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 15:00,2014-07-19T14:59:49Z,372060.4599,9930256.946,-0.630859145,-76.14975191,223.6438295,0.535979613,8.03969419
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 15:15,2014-07-19T15:14:49Z,372084.2638,9930264.221,-0.630793389,-76.149538,223.1031036,1.660666472,24.90999708
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 15:30,2014-07-19T15:29:49Z,372083.9691,9930252.845,-0.630896288,-76.14954067,223.643799,0.763899665,11.45849498
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 15:45,2014-07-19T15:44:49Z,372056.7723,9930296,-0.630505877,-76.14978496,238.0636139,3.417750836,51.26626254
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 16:00,2014-07-19T15:59:49Z,372020.2551,9930420.136,-0.629382935,-76.15011284,248.2776185,8.681621536,130.224323
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 16:15,2014-07-19T16:14:49Z,372045.3512,9930565.019,-0.628072453,-76.14988705,255.9682005,9.868759145,148.0313872
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 16:30,2014-07-19T16:29:49Z,372062.4152,9930568.954,-0.628036895,-76.14973372,257.6505585,1.168083208,17.52124813
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 16:45,2014-07-19T16:44:49Z,372064.4576,9930571.194,-0.62801663,-76.14971536,254.8866123,0.202912727,3.043690902
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 17:00,2014-07-19T16:59:49Z,372056.7626,9930567.211,-0.628052643,-76.14978451,251.522095,0.578586363,8.678795448
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 17:15,2014-07-19T17:14:49Z,372054.396,9930571.52,-0.628013665,-76.14980577,249.7196808,0.329477225,4.942158378
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 17:30,2014-07-19T17:29:49Z,372050.6184,9930606.436,-0.627697826,-76.14983964,255.3673554,2.357375392,35.36063089
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 17:45,2014-07-19T17:44:49Z,372077.4746,9930659.915,-0.627214139,-76.14959822,253.5648498,4.011834122,60.17751183
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 18:00,2014-07-19T17:59:49Z,372176.3348,9930610.782,-0.627658764,-76.14871002,261.1953581,7.371070322,110.5660548
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 18:15,2014-07-19T18:14:49Z,372212.3926,9930624.597,-0.627533875,-76.14838599,266.9632871,2.576976029,38.65464044
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 18:30,2014-07-19T18:29:49Z,372213.3425,9930631.263,-0.627473577,-76.14837744,269.6669615,0.451960232,6.77940348
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 18:45,2014-07-19T18:44:49Z,372213.0934,9930635.119,-0.627438699,-76.14837967,259.2727351,0.259374688,3.890620313
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 19:00,2014-07-19T18:59:49Z,372211.6259,9930632.936,-0.627458439,-76.14839286,269.2463838,0.176187155,2.642807325
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 19:15,2014-07-19T19:14:49Z,372207.818,9930625.645,-0.627524383,-76.14842709,271.5294951,0.551384604,8.270769065
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 19:30,2014-07-19T19:29:49Z,372213.743,9930619.345,-0.62758138,-76.14837387,274.59375,0.578738057,8.681070851
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 19:45,2014-07-19T19:44:49Z,372221.9937,9930635.115,-0.62743875,-76.1482997,281.5633238,1.193041108,17.89561662
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 20:00,2014-07-19T19:59:49Z,372195.2242,9930580.71,-0.627930821,-76.14854034,272.4307709,4.065060887,60.97591331
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 20:15,2014-07-19T20:14:49Z,372232.5647,9930536.103,-0.628334379,-76.14820491,272.7311708,3.894315334,58.41473002
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 20:30,2014-07-19T20:29:49Z,372314.9395,9930545.302,-0.628251335,-76.14746472,262.336853,5.527334632,82.91001948
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 20:45,2014-07-19T20:44:49Z,372393.218,9930593.901,-0.627811891,-76.14676125,251.041443,6.155270463,92.32905695
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 21:00,2014-07-19T20:59:49Z,372426.6074,9930592.515,-0.627824498,-76.14646123,254.3459474,2.228350757,33.42526136
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 21:15,2014-07-19T21:14:49Z,372526.5055,9930597.49,-0.627779695,-76.14556359,251.5821993,6.669557514,100.0433627
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 21:30,2014-07-19T21:29:49Z,372578.136,9930556.557,-0.628150049,-76.14509975,243.2907565,4.404821461,66.07232192
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 21:45,2014-07-19T21:44:49Z,372515.0233,9930463.895,-0.628988104,-76.14566703,245.6940613,7.510208512,112.6531277
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 22:00,2014-07-19T21:59:49Z,372458.9371,9930422.229,-0.62936488,-76.14617107,244.3722994,4.670054595,70.05081892
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 22:15,2014-07-19T22:14:49Z,372457.9716,9930421.767,-0.62936905,-76.14617975,239.7459415,0.07143637,1.071545548
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 22:30,2014-07-19T22:29:49Z,372424.8752,9930436.832,-0.629232717,-76.14647711,237.7631686,2.427540575,36.41310862
Robyn Reeder,2014-07-19T05:00:00Z,AV25667,Lagothrix,Lagothrix D,7/19/2014 22:45,2014-07-19T22:44:49Z,372406.5375,9930433.63,-0.629261647,-76.14664189,238.063599,1.241503906,18.62255858
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 12:00,2014-07-20T11:59:51Z,372443.7417,9930419.983,-0.629385165,-76.14630761,225.6266023,NA,0
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 12:15,2014-07-20T12:14:51Z,372449.7718,9930422.927,-0.629358542,-76.14625343,234.0982209,0.448045612,6.720684184
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 12:30,2014-07-20T12:29:51Z,372444.9177,9930422.531,-0.629362115,-76.14629704,235.359909,0.324762311,4.871434668
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 12:45,2014-07-20T12:44:51Z,372441.9654,9930427.309,-0.629318896,-76.14632356,234.1582949,0.376298581,5.64447872
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 13:00,2014-07-20T12:59:51Z,372458.4308,9930433.521,-0.629262737,-76.1461756,233.1970061,1.174436343,17.61654515
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 13:15,2014-07-20T13:14:51Z,372454.1257,9930434.131,-0.629257205,-76.14621428,232.3558651,0.289977115,4.34965672
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 13:30,2014-07-20T13:29:51Z,372449.6337,9930430.65,-0.629288689,-76.14625465,232.5361173,0.379921096,5.698816437
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 13:45,2014-07-20T13:44:51Z,372466.4937,9930423.854,-0.629350191,-76.14610317,231.0940555,1.213254048,18.19881072
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 14:00,2014-07-20T13:59:51Z,372447.5605,9930414.532,-0.629434482,-76.14627331,226.8282473,1.409065769,21.13598654
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 14:15,2014-07-20T14:14:51Z,372462.9496,9930410.241,-0.629473322,-76.14613504,233.3171386,1.065797864,15.98696796
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 14:30,2014-07-20T14:29:51Z,372471.7169,9930410.774,-0.629468523,-76.14605626,238.7845764,0.585694517,8.785417762
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 14:45,2014-07-20T14:44:51Z,372463.706,9930427.843,-0.629314107,-76.14612821,238.664429,1.264241178,18.96361768
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 15:00,2014-07-20T14:59:51Z,372456.9496,9930424.488,-0.629344439,-76.14618893,237.5829316,0.503671555,7.55507332
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 15:15,2014-07-20T15:14:51Z,372425.0979,9930420.474,-0.629380681,-76.14647514,242.2093351,2.140886208,32.11329312
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 15:30,2014-07-20T15:29:51Z,372459.4578,9930408.43,-0.629489698,-76.14616642,244.913025,2.429597869,36.44396804
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 15:45,2014-07-20T15:44:51Z,372457.9886,9930434.884,-0.629250405,-76.14617957,243.831543,1.778542828,26.67814241
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 16:00,2014-07-20T15:59:51Z,372448.623,9930439.905,-0.629204964,-76.14626371,248.337784,0.709662707,10.6449406
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 16:15,2014-07-20T16:14:51Z,372450.3931,9930423.873,-0.629349993,-76.14624784,244.9730684,1.082723754,16.24085631
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 16:30,2014-07-20T16:29:51Z,372451.006,9930425.708,-0.629333396,-76.14624233,246.5352171,0.12977821,1.946673154
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 16:45,2014-07-20T16:44:51Z,372442.2848,9930422.386,-0.629363424,-76.1463207,246.4150393,0.622810829,9.342162436
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 17:00,2014-07-20T16:59:51Z,372451.3104,9930431.051,-0.629285064,-76.14623958,251.5220793,0.836973234,12.5545985
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 17:15,2014-07-20T17:14:51Z,372454.7694,9930406.975,-0.629502847,-76.14620855,251.9427035,1.632556182,24.48834273
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 17:30,2014-07-20T17:29:51Z,372481.4637,9930448.664,-0.629125808,-76.14596861,255.1270141,3.316617083,49.74925624
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 17:45,2014-07-20T17:44:51Z,372525.0031,9930519.251,-0.6284874,-76.14557725,259.032379,5.557108524,83.35662786
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 18:00,2014-07-20T17:59:51Z,372538.7864,9930605.937,-0.627703305,-76.14545323,255.7879181,5.891338527,88.37007791
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 18:15,2014-07-20T18:14:51Z,372595.2307,9930605.902,-0.627703734,-76.14494605,254.9467925,3.763698966,56.45548448
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 18:30,2014-07-20T18:29:51Z,372600.8194,9930601.007,-0.627748022,-76.14489584,256.9295348,0.496836042,7.452540637
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 18:45,2014-07-20T18:44:51Z,372515.441,9930607.239,-0.627691486,-76.14566299,270.0875396,5.708376305,85.62564457
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 19:00,2014-07-20T18:59:51Z,372492.9445,9930613.032,-0.627639037,-76.14586512,267.9245759,1.549656218,23.24484326
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 19:15,2014-07-20T19:14:51Z,372478.7151,9930646.339,-0.627337738,-76.14599292,261.3154755,2.428812553,36.43218829
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 19:30,2014-07-20T19:29:51Z,372472.3314,9930698.084,-0.626869661,-76.14605017,252.062805,3.49962986,52.4944479
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 19:45,2014-07-20T19:44:51Z,372480.5192,9930821.154,-0.62575645,-76.14597636,256.1484223,8.279610953,124.1941643
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 20:00,2014-07-20T19:59:51Z,372483.9997,9930837.479,-0.625608793,-76.14594506,261.135254,1.120167554,16.80251332
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 20:15,2014-07-20T20:14:51Z,372520.3245,9930830.004,-0.625676477,-76.14561867,255.5475769,2.473563477,37.10345216
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 20:30,2014-07-20T20:29:51Z,372495.6859,9930778.147,-0.626145496,-76.14584017,255.6076964,3.849301718,57.73952577
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 20:45,2014-07-20T20:44:51Z,372470.9028,9930693.659,-0.626909685,-76.14606302,253.805176,5.907477428,88.61216142
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 21:00,2014-07-20T20:59:51Z,372365.3961,9930620.29,-0.627573134,-76.14701119,258.2513274,8.587843346,128.8176502
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 21:15,2014-07-20T21:14:51Z,372314.953,9930590.273,-0.62784455,-76.14746451,266.0019683,3.920917883,58.81376825
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 21:30,2014-07-20T21:29:51Z,372238.6259,9930514.347,-0.628531185,-76.14815049,267.8044283,7.202816751,108.0422513
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 21:45,2014-07-20T21:44:51Z,372166.6801,9930589.362,-0.627852502,-76.14879681,253.5649109,6.955017431,104.3252615
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 22:00,2014-07-20T21:59:51Z,372150.8264,9930611.624,-0.627651096,-76.14893922,249.4192505,1.830557334,27.45836001
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 22:15,2014-07-20T22:14:51Z,372138.1441,9930613.968,-0.627629869,-76.14905317,246.8355866,0.860167787,12.90251681
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 22:30,2014-07-20T22:29:51Z,372092.8151,9930610.68,-0.62765952,-76.14946048,252.3632048,3.030575489,45.45863234
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 22:45,2014-07-20T22:44:51Z,372050.2083,9930567.672,-0.628048461,-76.1498434,259.7534024,4.050498531,60.75747796
Robyn Reeder,2014-07-20T05:00:00Z,AV25669,Lagothrix,Lagothrix D,7/20/2014 23:00,2014-07-20T22:59:36Z,372025.4194,9930526.4,-0.628421743,-76.15006623,268.2765069,3.226198872,48.39298307
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 13:45,2014-08-05T13:46:37Z,371653.3028,9929854.209,-0.634501269,-76.1534112,246.234863,NA,0
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 14:00,2014-08-05T14:00:07Z,371633.906,9929848.087,-0.634556611,-76.15358551,243.3508909,1.35710528,20.3565792
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 14:15,2014-08-05T14:15:07Z,371642.4242,9929851.982,-0.634521396,-76.15350896,245.2135013,0.625282604,9.379239058
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 14:30,2014-08-05T14:30:07Z,371636.2917,9929853.117,-0.634511118,-76.15356406,247.3763429,0.415946863,6.239202952
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 14:45,2014-08-05T14:45:07Z,371625.0947,9929798.855,-0.63500192,-76.15366478,241.5484314,3.718285922,55.77428882
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 15:00,2014-08-05T15:00:07Z,371569.5878,9929835.851,-0.634667157,-76.15416346,228.2702024,4.457223382,66.85835073
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 15:15,2014-08-05T15:15:07Z,371494.8924,9929862.94,-0.634421976,-76.15483458,228.6907804,5.302247146,79.53370719
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 15:30,2014-08-05T15:30:07Z,371438.2183,9929837.021,-0.634656313,-76.15534387,240.226639,4.160318324,62.40477485
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 15:45,2014-08-05T15:45:07Z,371415.5199,9929838.289,-0.634644799,-76.15554782,244.7327883,1.51591289,22.73869335
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 16:00,2014-08-05T16:00:07Z,371301.4758,9929910.227,-0.63399385,-76.15657242,235.5401611,9.008239902,135.1235985
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 16:15,2014-08-05T16:15:07Z,371293.1809,9929956.024,-0.633579584,-76.15664686,237.763199,3.12362283,46.85434244
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 16:30,2014-08-05T16:30:07Z,371292.2563,9930012.909,-0.63306503,-76.15665505,249.8998564,3.819147013,57.2872052
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 16:45,2014-08-05T16:45:07Z,371290.208,9930011.253,-0.633080002,-76.15667346,239.8060304,0.176091181,2.641367713
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 17:00,2014-08-05T17:00:07Z,371254.1645,9930011.564,-0.633077121,-76.15699733,241.7887578,2.40345865,36.05187975
Robyn Reeder,2014-08-05T05:00:00Z,AV25701,Lagothrix,Lagothrix D,8/5/2014 17:15,2014-08-05T17:15:07Z,371263.8838,9929999.211,-0.633188873,-76.15691002,240.8874818,1.052417806,15.78626709
